,order_id,payment_sequential,payment_type,payment_installments,payment_value
46,rF4S1lW34SU1,1,debit_card,1,617.24
47,CAHjrfTPfa8t,1,debit_card,1,473.28
48,bGNbKcOkwIEF,1,debit_card,1,62.98
49,vR5d68yarJAV,1,debit_card,1,6.2
50,oWDaRyZAphhW,1,debit_card,1,256.45
51,wcpyheZomgmT,1,debit_card,1,270.98
52,dIE02PZjRHyh,1,debit_card,1,235.58
53,RUouz6jsZ8Ku,1,debit_card,1,105.14
54,pS7ELfdcQtlI,1,debit_card,1,97.85
55,VloT2PED6qcG,1,debit_card,1,373.13
56,Q50jQJeF16Tj,1,debit_card,1,40.21
57,PR0K1SMpZWOP,1,debit_card,1,83.94
58,fyIDfn0OUWx3,1,debit_card,1,592.42
59,4wMlgu2pS9L7,1,debit_card,1,173.75
60,OvTju9Kv2YGx,1,debit_card,1,65.76
61,Odr9DLc2L99b,1,debit_card,1,101.18
62,MA4teNn9NafB,1,debit_card,1,300.38
63,Pn8uBRxVPSOn,1,debit_card,1,19.41
64,jiGa4CTDfUEm,1,debit_card,1,245.95
65,1AWjSR1LKzJ0,1,debit_card,1,181.98
66,eVWKkcL4Kfnv,1,debit_card,1,1416.7
67,0X9u4gQurUO5,1,debit_card,1,106.64
68,xm8VXx20nZAQ,1,debit_card,1,191.13
69,vNN6BOAZbPHy,1,debit_card,1,291.66
70,HMQo8qprDpWx,1,debit_card,1,243.5
71,uG06cdDzeIF2,1,debit_card,1,75.98
72,qLY7Qmv8LobU,1,debit_card,1,364.46
73,Cyj4nFJbuhp5,1,debit_card,1,619.44
74,VEBO6GTNSUa2,1,debit_card,1,5.5
75,YBe8dBEwpgVq,1,debit_card,1,250.14
76,mqfdKCRUkx5a,1,debit_card,1,228.03
77,zluJ1vj5dznS,1,debit_card,1,219.44
78,myubd4h2eIBj,1,debit_card,1,51.53
79,qdaeWvPgvlD8,2,debit_card,1,274.88
80,D4RuWUPkJqgH,1,debit_card,1,112.46
81,jJyzyGbJBQbm,1,debit_card,1,148.09
82,70gKzvOpEzsA,1,debit_card,1,69.37
83,4wyObpRknr1q,1,debit_card,1,158.51
84,4n81ewTK0AIx,1,debit_card,1,8.95
85,mN7PyZzNOFnu,1,debit_card,1,190.04
86,npy15ILK8bU5,1,debit_card,1,3048.27
87,MQF3KMTDDuLS,1,debit_card,1,90.74
88,TvkFITYy8SdX,1,debit_card,1,5.78
89,Bgod9SFo8LCd,1,debit_card,1,77.04
90,ljv7OTO1817R,1,debit_card,1,89.45
91,DBgpeGt80TxT,1,debit_card,1,120.49
92,kYlZVJNGrgLo,1,debit_card,1,249.02
93,eHuSpDWDEskP,1,debit_card,1,125.8
94,jVZx2zmL6Rjc,1,debit_card,1,631.8
95,fqiP1Ap3kUyr,1,debit_card,1,32.59
96,PoLupIpyI57G,1,debit_card,1,63.6
97,pXsvlTd1a90w,1,debit_card,1,82.22
98,dNLJecgALvfG,1,debit_card,1,347.41
99,SkpeIHW2mjcn,1,debit_card,1,1416.7
100,wRrYRQtduYFG,1,debit_card,1,2183.6
101,TUlbMb0fDrNB,1,debit_card,1,193.06
102,YIKmVJTJFW1q,1,debit_card,1,138.65
103,CfE1hSgYGLiT,1,debit_card,1,172.86
104,mQ8y8O3E0YBH,1,debit_card,1,134.1
105,2CfC8TgcbyGq,1,debit_card,1,262.94
106,6YiWgy4h40YQ,1,debit_card,1,173.12
107,cBZWxaOWumgc,1,debit_card,1,4.45
108,DomCdt4th8hk,1,debit_card,1,212.24
109,mHihuGcSPmDe,1,debit_card,1,397.41
110,Uby1xsUbTr4i,1,debit_card,1,75.82
111,DFsalSO8EgyB,1,debit_card,1,51.54
112,UvjrfiiZGqBf,1,debit_card,1,67.89
113,T6d7sZrJkMyr,2,debit_card,1,221.19
114,14Uk4WlNg2Fl,1,debit_card,1,125.61
115,iB2yFg1pkUGq,1,debit_card,1,143.54
116,nM4iWCR4WTmY,1,debit_card,1,273.31
117,LORETSyQn9uL,1,debit_card,1,253.08
118,5EaYu3GN8vm4,1,debit_card,1,131.88
119,adCCY2uNeUPW,1,debit_card,1,203.57
120,cx42mdAuTW2a,1,debit_card,1,252.46
121,gkTtYLs3uG00,1,debit_card,1,82.31
122,FlRqD2Gj86Zu,1,debit_card,1,82.01
123,guCVMvZ5ZhyE,1,debit_card,1,110.7
124,t17zVehosD2p,1,debit_card,1,227.96
125,YXJKdDpaALNs,1,debit_card,1,94.39
126,uKQiIZDbuOPm,1,debit_card,1,205.88
127,xk3t2lx7UPcn,1,debit_card,1,286.78
128,O61Gx6Hq6p9c,1,debit_card,1,237.51
129,hYExswnHW0qq,1,debit_card,1,58.32
130,uKNxFYjgEQRW,1,debit_card,1,478.05
131,tgkwXaGgeOza,1,debit_card,1,150.58
132,NowQMvjJRm9e,1,debit_card,1,557.36
133,EelpFwLU0Gd5,1,debit_card,1,237.62
134,uFdzP2dh4kjR,1,debit_card,1,30.5
135,x7Ib0Gn7gqw8,1,debit_card,1,271.58
136,uuoSk9B13ACq,1,debit_card,1,129.68
137,UwlllGr9A6eu,1,debit_card,1,55.35
138,UlQpWdl0XjIT,1,debit_card,1,272.18
139,NIiXOIQJgJH7,1,debit_card,1,315.18
140,kmZJwajQNun9,2,debit_card,1,214.09
141,bA1xXf3bg3eB,1,debit_card,1,249.31
142,cFZzGT8VUBdZ,1,debit_card,1,76.24
143,W0unOPRpJK4e,1,debit_card,1,287.97
144,l5CsI5aM7x9u,1,debit_card,1,525.98
145,l3QHb1LEv6rJ,1,debit_card,1,184.09
146,uMHbH4sPEEBv,1,debit_card,1,665.87
147,g8CQhsKJW9y5,1,debit_card,1,212.61
148,z46SBnRFmzNO,1,debit_card,1,8.47
149,ntc8ODIqvfZ7,1,debit_card,1,476.34
150,Uzi4yA2MOjrS,1,debit_card,1,48.05
151,FSmz8oLGLofM,1,debit_card,1,197.5
152,5RvRDDBxf5J4,1,debit_card,1,212.82
153,pP7EuaM4JFoK,1,debit_card,1,519.37
154,XmHTDOiC1eXm,1,debit_card,1,476.52
155,GuzzXRqT8edz,1,debit_card,1,7274.88
156,p1qcXaeveIcj,1,debit_card,1,90.89
157,hH8wMzXZEvkl,1,debit_card,1,47.68
158,yl0M6QYbgezJ,1,debit_card,1,329.76
159,GdlrAKNvqHIy,1,debit_card,1,97.24
160,JgzJHEsmOGVk,1,debit_card,1,258.96
161,sLkfxFbUBH4Q,1,debit_card,1,35.91
162,de9e1A1zstE5,1,debit_card,1,99.69
163,NSZ2J7KmoaPX,1,debit_card,1,215.54
164,8pKYMmL2UeKD,1,debit_card,1,235.55
165,LUSR4RYI7Rjl,1,debit_card,1,61.82
166,nBujbfBrRBll,1,debit_card,1,24.39
167,NdwzRAa2xIHM,1,debit_card,1,844.64
168,9gDfL5dO8LEU,1,debit_card,1,251.98
169,OGgzQoO94saJ,1,debit_card,1,159.6
170,VCYmnrELHSSr,1,debit_card,1,56.95
171,r55TP6O0zY1y,1,debit_card,1,413.04
172,8hoKFD7E92Go,1,debit_card,1,42.1
173,WQRMExxrirD5,1,debit_card,1,98.34
174,ey3Oh3zD4zfi,1,debit_card,1,133.37
175,9LJXuoUdYQWC,1,debit_card,1,99.05
176,URzRstuwl5VT,1,debit_card,1,239.39
177,0UxYPzZS6A5x,1,debit_card,1,217.53
178,tNbAlsgN2EcA,1,debit_card,1,271.58
179,anEGsT8fXdKs,1,debit_card,1,34.91
180,1eLEFQ43h3RV,2,debit_card,1,297.95
181,wK03XfOesp7I,1,debit_card,1,55.18
182,9GQo2iaA3TOR,1,debit_card,1,157.73
183,1KNkWNO5K7O2,1,debit_card,1,220.75
184,zIiFRxLyUC7A,1,debit_card,1,57.88
185,yMlRI6WYYwBY,1,debit_card,1,29.3
186,UwZxXjHB0Ff8,1,debit_card,1,345.53
187,O3oNA1wGFgse,1,debit_card,1,419.0
188,I2tzur1XEtIa,1,debit_card,1,340.02
189,8nl9MeJRkMYC,1,debit_card,1,272.24
190,BF6Fz2hDWFoL,1,debit_card,1,45.61
191,r1X6Q0n41SU4,1,debit_card,1,821.26
192,qmsdUsq2q5sb,1,debit_card,1,1337.19
193,M7AFoi5hBi65,1,debit_card,1,68.91
194,bdV3VOACU3el,1,debit_card,1,1438.23
195,VYgx56L3BVAk,1,debit_card,1,271.61
196,Ufhmxk8mJyVq,1,debit_card,1,170.98
197,ybndHJhu2VZB,1,debit_card,1,358.12
198,yzJnZscu4Eio,1,debit_card,1,146.58
199,PzsZt4crrGdt,1,debit_card,1,548.08
200,Eu6IsdHH11H0,1,debit_card,1,628.35
201,5EdhHTyipOCZ,1,debit_card,1,170.43
202,sgsMsng1vdSe,1,debit_card,1,47.73
203,vGJhhX2pWtZS,1,debit_card,1,17.72
204,BbSl0m7ehtAw,1,debit_card,1,277.25
205,qdt99vgYwcSf,1,debit_card,1,25.88
206,7oNVaSAarIvh,1,debit_card,1,104.17
207,9GwkOUcqYzFb,2,debit_card,1,483.67
208,tlA1GWsDn1QU,1,debit_card,1,100.92
209,2l4Jyj882OrO,1,debit_card,1,350.0
210,lmMTOwRjX1T0,1,debit_card,1,41.98
211,DSxEDQMJaJgL,1,debit_card,1,106.28
212,ykjRpG9fr2e1,1,debit_card,1,166.02
213,4mkP4lPW4voW,1,debit_card,1,82.22
214,R1ThbvKjtksa,1,debit_card,1,154.1
215,Dxi4oHXgJWXs,1,debit_card,1,148.49
216,fXicodfCCBCm,1,debit_card,1,128.01
217,gPEXt0z69yHp,1,debit_card,1,112.6
218,vcZ7Y8VgT5ol,1,debit_card,1,58.23
219,Omcr0JYT8q6l,1,debit_card,1,828.08
220,8b4IZ8Evnkcr,1,debit_card,1,341.86
221,XpYK8NlZnSNO,1,debit_card,1,186.17
222,ATdRTk5JbUyI,1,debit_card,1,530.16
223,Of0smFtl0Eif,1,debit_card,1,273.46
224,3HYae8bZPdjC,1,debit_card,1,455.86
225,qwdIIvE2RhAK,1,debit_card,1,260.84
226,hJ9icH19tzMr,1,debit_card,1,148.68
227,f4uIh1yaCHhL,1,debit_card,1,169.08
228,Ajm27cmLck3Y,1,debit_card,1,151.01
229,mjOh8J651x8h,1,debit_card,1,128.37
230,Yk7siFrTPRge,1,debit_card,1,131.78
231,c48pDie3e16v,1,debit_card,1,58.15
232,zUcD2PIZesle,1,debit_card,1,274.01
233,bT4JtbUM2o42,1,debit_card,1,250.45
234,LPqsMbSf9rJb,1,debit_card,1,250.45
235,4gwfxaqe4TtI,1,debit_card,1,38.51
236,MrfEOdWHkshR,1,debit_card,1,1314.86
237,9ouAjiLHPbW7,1,debit_card,1,28.02
238,PUZns8R6Ny9V,1,debit_card,1,25.67
239,ubx69H830Urx,1,debit_card,1,76.07
240,Pcd5UdgnYpMU,1,debit_card,1,203.81
241,TZAwMhx7Fv3D,1,debit_card,1,32.5
242,zabF4BdEed1X,1,debit_card,1,1640.6
243,Qlwp3LVh9LzS,1,debit_card,1,18.94
244,yEnXTs2UP0jC,1,debit_card,1,94.56
245,CXwOIGxG8toY,2,debit_card,1,434.95
246,0kmsUGNRr2Pm,1,debit_card,1,52.8
247,uvih0GNzPvww,1,debit_card,1,117.57
248,oRUeR2rIhKvv,1,debit_card,1,148.47
249,nag9ptKUyNUk,1,debit_card,1,354.02
250,oghse3O7jBOQ,1,debit_card,1,57.43
251,cblK9eaM8q8e,1,debit_card,1,108.71
252,6SAVMM8lrtT6,1,debit_card,1,97.24
253,34rOl4ZqssPR,1,debit_card,1,229.99
254,YDMjRr2Taz6C,1,debit_card,1,18.3
255,jBbGdJiDlUcL,1,debit_card,1,73.51
256,8Wjgn8YHc9XV,1,debit_card,1,90.45
257,j3aiomqG3jh5,1,debit_card,1,608.67
258,GDc6xvrcHkms,1,debit_card,1,87.6
259,715KmuFqceXt,1,debit_card,1,80.97
260,77FUUHxypo8h,1,debit_card,1,279.38
261,3JWPP6tUrDSm,1,debit_card,1,111.18
262,D9SVV8ecjhEM,1,debit_card,1,157.2
263,GZKlhQphwski,1,debit_card,1,188.77
264,WtyEFFEmWV7v,1,debit_card,1,116.88
265,6AYxzLSTjQnM,1,debit_card,1,41.17
266,BfZZKpmAfflS,1,debit_card,1,309.8
267,q0hY8uAR9DKj,1,debit_card,1,117.56
268,CY9NwiZxE2ZT,1,debit_card,1,473.84
269,athwwUrSmN6Y,1,debit_card,1,184.92
270,XEdMvZItvbsf,1,debit_card,1,181.69
271,6MlAWr87Qgfm,1,debit_card,1,199.06
272,HuQqWiVIJqZx,1,debit_card,1,81.53
273,zICvIVRYXda6,1,debit_card,1,444.24
274,TPfpR0sbmDGL,1,debit_card,1,41.17
275,3YKCpE506V6N,1,debit_card,1,197.62
276,k8x0rxcGfXQe,1,debit_card,1,271.58
277,HPn2UiKF0PUu,2,debit_card,1,126.72
278,UcAqFNh011N0,1,debit_card,1,237.31
279,1Eebc6YFLmxk,1,debit_card,1,140.7
280,APGH9uOHU1p5,1,debit_card,1,197.05
281,bsZHeu6ofT1l,1,debit_card,1,1020.19
282,DnApvolaUxey,1,debit_card,1,372.07
283,ofWxUpIJbMjH,1,debit_card,1,154.4
284,3lW5y0nSBPRN,1,debit_card,1,58.58
285,FdlzxGRCyYbk,1,debit_card,1,203.99
286,qUmPV3Kcb8hP,1,debit_card,1,251.16
287,VwHVRx0cLxYW,1,debit_card,1,222.04
288,C8T63ZeAj9C3,1,debit_card,1,839.4
289,KkQe63xJ0WsB,1,debit_card,1,363.74
290,abkWmbl0ZQMP,1,debit_card,1,59.38
291,efKSv9VXZHEN,1,debit_card,1,154.52
292,V72ApL6s4QJX,1,debit_card,1,32.86
293,c5yzqaXSBqcH,1,debit_card,1,15.85
294,g5EPTA9AYj4R,1,debit_card,1,364.46
295,Av8QlbsL8zmE,1,debit_card,1,432.18
296,UHXjU4aF1hZA,1,debit_card,1,50.82
297,sWvfBWFCuQcu,1,debit_card,1,1927.38
298,mWYZgLoqo9LV,1,debit_card,1,23.86
299,wVd9URwNsg4f,1,debit_card,1,133.17
300,mXRzCzAJGfDX,1,debit_card,1,41.93
301,0tsKWQ502CxD,1,debit_card,1,295.83
302,xczJKMJ3mxi9,1,debit_card,1,30.21
303,8sU1IAH30tBI,1,debit_card,1,1301.01
304,8L9gjw8CkqvS,1,debit_card,1,179.0
305,BABzCv731ZgN,1,debit_card,1,93.62
306,4BuoTFdSJDU4,1,debit_card,1,138.94
307,qQp8Jp4SI9Vn,1,debit_card,1,393.84
308,Mt0BFczASd6K,1,debit_card,1,376.97
309,BOk6sZex5v2n,1,debit_card,1,196.25
310,84PSL7Rjh6LV,1,debit_card,1,70.2
311,oJhNFHnebntE,1,debit_card,1,52.38
312,CTBIXdvhsLuy,1,debit_card,1,147.23
313,dKoPlhbMBNA4,1,debit_card,1,54.68
314,6mkVcF6jjdAI,1,debit_card,1,40.21
315,4zghBtePtfjD,1,debit_card,1,30.22
316,mkO0IcDHOQLN,1,debit_card,1,182.49
317,Lj3zbAkirpcW,1,debit_card,1,312.53
318,AdwSEe6nbfyc,1,debit_card,1,153.12
319,Bl0ZnfJcsO1r,1,debit_card,1,274.81
320,j6SMvVMFffFv,1,debit_card,1,258.96
321,uKamWIk9tWOM,1,debit_card,1,9.52
322,3A0NGzzgRw9O,1,debit_card,1,197.5
323,LJjAXN5upt0a,1,debit_card,1,106.68
324,jP45l3k7EcKe,1,debit_card,1,138.08
325,27cYHqWAQLEp,1,debit_card,1,133.28
326,yGD65MFZH9yh,1,debit_card,1,87.7
327,EHge4zAVi6Zo,1,debit_card,1,94.56
328,zt8AGQpTTTfk,2,debit_card,1,444.92
329,xFOT70djodQV,1,debit_card,1,920.59
330,AiFk01oedw03,1,debit_card,1,24.93
331,mRNqhA1bcC3v,1,debit_card,1,147.04
332,sd08Nau88ZuC,1,debit_card,1,98.35
333,9tiXIJLkcGpD,1,debit_card,1,200.17
334,gYl4zX7XNVhl,1,debit_card,1,423.63
335,EMhbRELgWLuF,1,debit_card,1,39.67
336,Cca6v3qySb5t,1,debit_card,1,152.71
337,jQ5ssIErnLAJ,1,debit_card,1,94.49
338,1rK9dYqS5oIY,1,debit_card,1,237.59
339,THLJAJmBGDzg,1,debit_card,1,134.1
340,Dq6i6AnqmIXu,1,debit_card,1,404.22
341,fbUWx1UFe15T,1,debit_card,1,44.79
342,TAcC6yFCWffW,1,debit_card,1,381.88
343,l58JD5TazJqm,1,debit_card,1,203.99
344,4fJjQ4SQk0wv,1,debit_card,1,336.68
345,7LZpCySRMV8q,1,debit_card,1,219.58
346,uEfpTQHsryZm,1,debit_card,1,30.15
347,oFRY3rjm5RqH,2,debit_card,1,284.81
348,ilKtKdjzoqfI,1,debit_card,1,258.33
349,1cYby1lN6Non,1,debit_card,1,174.16
350,qZtAwxNFeoda,1,debit_card,1,615.44
351,GSCeMosZDJqd,1,debit_card,1,37.78
352,kqIRG4UVlAE0,1,debit_card,1,60.64
353,TbbZGIUl333I,1,debit_card,1,146.23
354,mMlBKalLB9pW,1,debit_card,1,90.89
355,KkPkTi69QFpn,1,debit_card,1,56.09
356,iGyAwz8RVBlG,1,debit_card,1,116.57
357,j113WaRx7Sne,1,debit_card,1,27.29
358,v2uFlXu5Q5g0,1,debit_card,1,656.89
359,4vokK4tmlY5I,2,debit_card,1,1589.57
360,gtgA2AnzCZxd,1,debit_card,1,254.14
361,zpyw7zPZYrcu,1,debit_card,1,94.43
362,rnli8cjNlfs4,1,debit_card,1,176.5
363,dlJxXRqSmr9B,1,debit_card,1,263.66
364,qahCXD23Aj7g,1,debit_card,1,62.33
365,I6xa3cxMv0uB,1,debit_card,1,116.48
366,gSfNfBzLWEzI,1,debit_card,1,61.48
367,z4hQnF37x3D5,1,debit_card,1,273.32
368,mbcdUR9R1jQN,1,debit_card,1,141.74
369,EZpxp8xUgzOV,1,debit_card,1,193.02
370,sorklJetQMLa,1,debit_card,1,81.94
371,Px1BHnnY2OGF,1,debit_card,1,166.12
372,4dCvAE0p7hMN,1,debit_card,1,47.82
373,2LTx604fdwFJ,1,debit_card,1,154.01
374,qNyGti2AtsaG,1,debit_card,1,140.7
375,g0nxazaJhVIB,1,debit_card,1,168.72
376,atAkKlRfTafG,2,debit_card,1,99.37
377,8WUXU4Jf4iL5,1,debit_card,1,57.19
378,eRmzlieMUriw,1,debit_card,1,75.67
379,YlDH6CL2wQ6J,1,debit_card,1,979.26
380,ID3T91kt0xOU,1,debit_card,1,250.45
381,qs1jRoVtCL6D,1,debit_card,1,3.07
382,bJq6Od0FPGwY,1,debit_card,1,26.58
383,lm18KZxGiAWS,1,debit_card,1,196.63
384,N5JYT7YwFvZh,1,debit_card,1,341.86
385,GOaHo1fFtSso,1,debit_card,1,109.11
386,RrWagsbTZh0m,1,debit_card,1,922.02
387,D6mMkGd4mPlw,1,debit_card,1,235.22
388,t7SnlsEfbFNM,1,debit_card,1,210.73
389,x6uvknm9VETo,1,debit_card,1,48.85
390,orJWTmVio5Nj,1,debit_card,1,218.87
391,MTv7fegXrCrz,1,debit_card,1,313.67
392,LuvXMQC1AVdB,1,debit_card,1,617.84
393,0viYJJ2qGFgI,1,debit_card,1,166.76
394,7qBM6lfgkwSd,1,debit_card,1,30.38
395,M9RXfyOAU9jG,1,debit_card,1,289.07
396,U4dyzAh1MH1Q,1,debit_card,1,100.62
397,65IZUjBZhwXP,1,debit_card,1,389.45
398,XB4hAoAtCa0m,1,debit_card,1,110.28
399,K2HAmnXYUrLr,1,debit_card,1,164.45
400,iS9WOZBbRugg,1,debit_card,1,315.77
401,YO6BLMCRgkat,1,debit_card,1,258.96
402,5Tyw7ptVMZ2b,1,debit_card,1,239.75
403,VELYbgcUv0Z4,1,debit_card,1,86.39
404,QuwLYtgPvcRV,1,debit_card,1,150.05
405,8aopsns2rhnq,1,debit_card,1,146.4
406,KquQ029vhmDp,1,debit_card,1,425.4
407,Gd8IJMNIOCf6,1,debit_card,1,76.24
408,LwZxLoCKHHkC,1,debit_card,1,196.25
409,EnLWObMkAlFt,1,debit_card,1,317.28
410,m5CmbQqtDcmP,1,debit_card,1,247.86
411,04CuGdd6aukq,1,debit_card,1,0.76
412,jYbYa7YpG1ls,1,debit_card,1,35.73
413,AzlqTFDabmwb,1,debit_card,1,530.16
414,ITkBbrGDUF6b,1,debit_card,1,26.35
415,Bz9XBLBVxSrr,1,debit_card,1,1077.41
416,0wcg1mqCuYD0,1,debit_card,1,227.28
417,en74mvhfl2m0,1,debit_card,1,213.98
418,Dp4RZe56xipX,1,debit_card,1,98.56
419,byiAi0JdT4Dj,1,debit_card,1,473.21
420,Sjn5sLtyJz1A,1,debit_card,1,143.25
421,AtdN0qMJOyFk,1,debit_card,1,278.91
422,ttsv3T8q356l,1,debit_card,1,442.26
423,1hu0pSvjpZm8,1,debit_card,1,267.13
424,FN7oNoaGCFY0,1,debit_card,1,377.0
425,noCmFAjSkxd9,1,debit_card,1,172.5
426,baxWrLROwwWY,1,debit_card,1,240.96
427,TpUzPDra8wlF,1,debit_card,1,509.2
428,26jIFUcXwvHS,1,debit_card,1,205.0
429,uh3kY0OOqZuV,1,debit_card,1,120.22
430,R6ooq09cM5sk,1,debit_card,1,201.81
431,WhN3dg9i5RcL,1,debit_card,1,116.56
432,A41ExkcjgrNP,1,debit_card,1,38.39
433,Tzc3ZwZK7n7d,1,debit_card,1,119.19
434,Q5aNJP5M1xVx,1,debit_card,1,283.53
435,GTl1qw8HxibN,1,debit_card,1,170.02
436,L43cDicmlgsx,1,debit_card,1,102.64
437,8UtnHelqtyOQ,1,debit_card,1,52.8
438,u6PPs4VzGt9e,1,debit_card,1,217.53
439,3aWd6wvOLIuo,1,debit_card,1,245.0
440,A3Le3QTuJJrX,1,debit_card,1,64.94
441,1ZSeXk9w3HmV,1,debit_card,1,8.9
442,bR43b2DqtfCk,1,debit_card,1,116.73
443,Zk1W5Bxz9Mna,1,debit_card,1,6.44
444,wt1Vl3yfS68i,1,debit_card,1,8.96
445,bdVHSEHey5Wz,1,debit_card,1,600.0
446,mTV8BZ1YwAvq,1,debit_card,1,12.26
447,dp1iW77DBxsX,1,debit_card,1,123.07
448,CI6Q63Dws7sR,1,debit_card,1,2183.6
449,i26XJrjrCvcm,1,debit_card,1,180.99
450,OBgGlyCroLYS,1,debit_card,1,317.95
451,GWU9Xm99Xmyd,1,debit_card,1,406.51
452,VkpXBUd8OthU,1,debit_card,1,181.69
453,caPY6n0SAPZ8,1,debit_card,1,119.36
454,doRNalVAIeTK,1,debit_card,1,29.13
455,PMoocvtrHRu2,1,debit_card,1,1025.05
456,kqkt6So7JWBK,1,debit_card,1,342.69
457,JFrOvl7Mprml,1,debit_card,1,253.65
458,Ye0qTaMP0FV2,1,debit_card,1,707.19
459,15TN6eoUinTL,1,debit_card,1,1221.39
460,mIEeZSPfUFK0,1,debit_card,1,237.62
461,V90pAnNdckyl,2,debit_card,1,260.08
462,ycLcozWZRO0P,2,debit_card,1,788.53
463,UFtwKyzB4jwq,1,debit_card,1,39.78
464,RCi8eFjSQvVU,1,debit_card,1,110.02
465,gWP6Tmu8Eo99,1,debit_card,1,62.98
466,pRCdB9ljzxu9,1,debit_card,1,697.0
467,dfp6WZRZ2qiW,1,debit_card,1,339.09
468,zt3nmLDiqkqL,2,debit_card,1,372.99
469,UaXYG41uCZ0A,1,debit_card,1,89.86
470,vUhGTSAEllAi,1,debit_card,1,4.16
471,QkBiZyQaA7sh,1,debit_card,1,62.76
472,VyekJNNzTwEN,1,debit_card,1,86.46
473,khD878IakEj6,1,debit_card,1,109.16
474,LmYJcDaoIteL,1,debit_card,1,119.67
475,7x2VwQbTuOuP,1,debit_card,1,404.17
476,uzICSU2XcaTT,1,debit_card,1,186.42
477,lEXuHCQGImPv,1,debit_card,1,83.15
478,QHKDQhvfkxdK,1,debit_card,1,96.0
479,Dm25bAvONnz6,1,debit_card,1,33.99
480,c9uFQtah3E56,1,debit_card,1,39.87
481,ylKg0WhuRIeR,1,debit_card,1,308.86
482,hbl6905KMZnv,1,debit_card,1,206.75
483,cr2T3Ej4GbkS,1,debit_card,1,1226.84
484,8tMaL0m1UwJP,1,debit_card,1,311.18
485,frT8IqEuNnlR,1,debit_card,1,68.56
486,GrSpZzRFIavu,1,debit_card,1,108.67
487,KUHOKenuzN1C,1,debit_card,1,312.53
488,2QaNPoKLXYZq,1,debit_card,1,4.16
489,cUv2VXydZpHn,1,debit_card,1,151.75
490,htMQ8fcvxd5R,1,debit_card,1,30.5
491,ifL77ppwBkKQ,1,debit_card,1,118.79
